provider,corridor,date,fee_php,effective_exchange_rate,weekday,weekday_number,is_holiday,is_promo,is_payday,effective_cost_php_15000
WorldRemit,AE-PH,2023-12-28,140.01,15.679285,Thursday,3,0,0,0,351.16
Wise,AE-PH,2023-12-29,145.87,15.713768,Friday,4,0,0,1,323.64
Remitly,AE-PH,2023-12-29,182.98,15.62699,Friday,4,0,0,1,445.04
WorldRemit,AE-PH,2023-12-29,162.95,15.618247,Friday,4,0,0,1,433.55
Wise,AE-PH,2023-12-30,166.39,15.670971,Saturday,5,1,0,1,385.61
Remitly,AE-PH,2023-12-30,188.41,15.608433,Saturday,5,1,0,1,468.61
WorldRemit,AE-PH,2023-12-30,184.68,15.572732,Saturday,5,1,0,1,499.92
Wise,AE-PH,2023-12-31,160.93,15.661181,Sunday,6,0,0,1,389.67
Remitly,AE-PH,2023-12-31,171.23,15.64868,Sunday,6,0,0,1,412.13
WorldRemit,AE-PH,2023-12-31,173.94,15.592626,Sunday,6,0,0,1,469.63
Wise,AE-PH,2024-01-01,159.92,15.685877,Monday,0,1,0,0,364.68
Remitly,AE-PH,2024-01-01,165.29,15.691431,Monday,0,1,0,0,364.67
WorldRemit,AE-PH,2024-01-01,163.29,15.63911,Monday,0,1,0,0,413.52
Wise,AE-PH,2024-01-02,138.67,15.734366,Tuesday,1,0,0,0,296.58
Remitly,AE-PH,2024-01-02,138.59,15.75061,Tuesday,1,0,0,0,280.86
WorldRemit,AE-PH,2024-01-02,146.07,15.679679,Tuesday,1,0,0,0,356.84
Wise,AE-PH,2024-01-03,132.14,15.768292,Wednesday,2,0,0,0,257.43
Remitly,AE-PH,2024-01-03,156.42,15.724942,Wednesday,2,0,0,0,323.41
WorldRemit,AE-PH,2024-01-03,126.09,15.73562,Wednesday,2,0,0,0,282.79
Wise,AE-PH,2024-01-04,112.81,15.783806,Thursday,3,0,0,0,223.24
Remitly,AE-PH,2024-01-04,161.76,15.692228,Thursday,3,0,0,0,360.37
WorldRemit,AE-PH,2024-01-04,137.88,15.694896,Thursday,3,0,0,0,333.91
Wise,AE-PH,2024-01-05,133.41,15.748406,Friday,4,0,0,0,277.8
Remitly,AE-PH,2024-01-05,161.39,15.668888,Friday,4,0,0,0,382.64
WorldRemit,AE-PH,2024-01-05,154.13,15.664151,Friday,4,0,0,0,379.98
Wise,AE-PH,2024-01-06,138.07,15.730387,Saturday,5,0,0,0,299.81
Remitly,AE-PH,2024-01-06,163.52,15.685765,Saturday,5,0,0,0,368.39
WorldRemit,AE-PH,2024-01-06,163.23,15.650991,Saturday,5,0,0,0,401.88
Wise,AE-PH,2024-01-07,149.83,15.707673,Sunday,6,0,0,0,333.49
Remitly,AE-PH,2024-01-07,154.52,15.693282,Sunday,6,0,0,0,352.1
WorldRemit,AE-PH,2024-01-07,164.79,15.642779,Sunday,6,0,0,0,411.44
Wise,AE-PH,2024-01-08,148.92,15.709159,Monday,0,0,0,0,331.15
Remitly,AE-PH,2024-01-08,118.36,15.773025,Monday,0,0,1,0,239.11
WorldRemit,AE-PH,2024-01-08,149.42,15.673719,Monday,0,0,0,0,365.97
Wise,AE-PH,2024-01-09,140.63,15.739893,Tuesday,1,0,0,0,293.21
Remitly,AE-PH,2024-01-09,104.54,15.795676,Tuesday,1,0,1,0,203.61
WorldRemit,AE-PH,2024-01-09,111.79,15.750193,Tuesday,1,0,1,0,254.46
Wise,AE-PH,2024-01-10,101.46,15.81792,Wednesday,2,0,1,0,179.29
Remitly,AE-PH,2024-01-10,116.94,15.778419,Wednesday,2,0,1,0,232.52
WorldRemit,AE-PH,2024-01-10,91.04,15.767256,Wednesday,2,0,1,0,217.32
Wise,AE-PH,2024-01-11,80.53,15.837498,Thursday,3,0,1,0,139.73
Remitly,AE-PH,2024-01-11,161.96,15.698795,Thursday,3,0,0,0,354.21
WorldRemit,AE-PH,2024-01-11,113.0,15.741846,Thursday,3,0,1,0,263.7
Wise,AE-PH,2024-01-12,100.27,15.822725,Friday,4,0,1,0,173.52
Remitly,AE-PH,2024-01-12,169.29,15.675548,Friday,4,0,0,0,384.07
WorldRemit,AE-PH,2024-01-12,146.67,15.660461,Friday,4,0,0,0,376.11
Wise,AE-PH,2024-01-13,141.98,15.718948,Saturday,5,0,0,0,314.75
Remitly,AE-PH,2024-01-13,166.31,15.680502,Saturday,5,0,0,0,376.28
WorldRemit,AE-PH,2024-01-13,162.72,15.648737,Saturday,5,0,0,0,403.57
Wise,AE-PH,2024-01-14,162.31,15.687678,Sunday,6,0,0,1,365.33
Remitly,AE-PH,2024-01-14,174.19,15.633701,Sunday,6,0,0,1,429.7
WorldRemit,AE-PH,2024-01-14,171.88,15.608027,Sunday,6,0,0,1,452.48
Wise,AE-PH,2024-01-15,165.28,15.6679,Monday,0,0,0,1,387.48
Remitly,AE-PH,2024-01-15,162.5,15.674628,Monday,0,0,0,1,378.17
WorldRemit,AE-PH,2024-01-15,166.98,15.629091,Monday,0,0,0,1,426.98
Wise,AE-PH,2024-01-16,152.59,15.683198,Tuesday,1,0,0,1,359.94
Remitly,AE-PH,2024-01-16,155.77,15.693343,Tuesday,1,0,0,1,353.3
WorldRemit,AE-PH,2024-01-16,155.2,15.629571,Tuesday,1,0,0,1,414.74
Wise,AE-PH,2024-01-17,131.81,15.751714,Wednesday,2,0,0,0,273.02
Remitly,AE-PH,2024-01-17,143.27,15.703091,Wednesday,2,0,0,0,331.36
WorldRemit,AE-PH,2024-01-17,121.85,15.710781,Wednesday,2,0,0,0,302.51
Wise,AE-PH,2024-01-18,117.36,15.786101,Thursday,3,0,0,0,225.59
Remitly,AE-PH,2024-01-18,159.42,15.691798,Thursday,3,0,0,0,358.44
WorldRemit,AE-PH,2024-01-18,138.58,15.690666,Thursday,3,0,0,0,338.7
Wise,AE-PH,2024-01-19,126.65,15.759958,Friday,4,0,0,0,259.94
Remitly,AE-PH,2024-01-19,166.55,15.664876,Friday,4,0,0,0,391.7
WorldRemit,AE-PH,2024-01-19,151.39,15.659275,Friday,4,0,0,0,381.98
Wise,AE-PH,2024-01-20,141.29,15.740304,Saturday,5,0,0,0,293.47
Remitly,AE-PH,2024-01-20,167.93,15.678103,Saturday,5,0,0,0,380.22
WorldRemit,AE-PH,2024-01-20,159.15,15.656141,Saturday,5,0,0,0,392.79
Wise,AE-PH,2024-01-21,150.79,15.72183,Sunday,6,0,0,0,320.78
Remitly,AE-PH,2024-01-21,158.3,15.690989,Sunday,6,0,0,0,358.1
WorldRemit,AE-PH,2024-01-21,162.15,15.647607,Sunday,6,0,0,0,404.1
Wise,AE-PH,2024-01-22,144.32,15.731778,Monday,0,0,0,0,304.72
Remitly,AE-PH,2024-01-22,146.63,15.715224,Monday,0,0,0,0,323.0
WorldRemit,AE-PH,2024-01-22,154.46,15.666808,Monday,0,0,0,0,377.72
Wise,AE-PH,2024-01-23,146.71,15.729524,Tuesday,1,0,0,0,309.28
Remitly,AE-PH,2024-01-23,134.06,15.739499,Tuesday,1,0,0,0,287.02
WorldRemit,AE-PH,2024-01-23,143.3,15.689368,Tuesday,1,0,0,0,344.67
Wise,AE-PH,2024-01-24,133.03,15.766745,Wednesday,2,0,0,0,259.8
Remitly,AE-PH,2024-01-24,148.45,15.73575,Wednesday,2,0,0,0,305.02
WorldRemit,AE-PH,2024-01-24,118.25,15.712096,Wednesday,2,0,0,0,297.63
Wise,AE-PH,2024-01-25,108.23,15.774649,Thursday,3,0,0,0,227.43
Remitly,AE-PH,2024-01-25,152.35,15.698763,Thursday,3,0,0,0,344.63
WorldRemit,AE-PH,2024-01-25,141.65,15.707025,Thursday,3,0,0,0,325.94
Wise,AE-PH,2024-01-26,128.16,15.758749,Friday,4,0,0,0,262.61
Remitly,AE-PH,2024-01-26,165.56,15.687043,Friday,4,0,0,0,369.19
WorldRemit,AE-PH,2024-01-26,154.34,15.657284,Friday,4,0,0,0,386.87
Wise,AE-PH,2024-01-27,150.25,15.730615,Saturday,5,0,0,0,311.76
Remitly,AE-PH,2024-01-27,161.38,15.675468,Saturday,5,0,0,0,376.24
WorldRemit,AE-PH,2024-01-27,160.3,15.656355,Saturday,5,0,0,0,393.73
Wise,AE-PH,2024-01-28,145.97,15.70533,Sunday,6,0,0,0,331.9
Remitly,AE-PH,2024-01-28,156.56,15.702908,Sunday,6,0,0,0,344.83
WorldRemit,AE-PH,2024-01-28,157.07,15.637136,Sunday,6,0,0,0,409.23
Wise,AE-PH,2024-01-29,169.76,15.659517,Monday,0,0,0,1,400.11
Remitly,AE-PH,2024-01-29,166.27,15.660402,Monday,0,0,0,1,395.77
WorldRemit,AE-PH,2024-01-29,175.07,15.618425,Monday,0,0,0,1,445.5
Wise,AE-PH,2024-01-30,149.0,15.69787,Tuesday,1,0,0,1,342.14
Remitly,AE-PH,2024-01-30,151.11,15.702002,Tuesday,1,0,0,1,340.26
WorldRemit,AE-PH,2024-01-30,157.3,15.63676,Tuesday,1,0,0,1,409.82
Wise,AE-PH,2024-01-31,144.88,15.718036,Wednesday,2,0,0,1,318.53
Remitly,AE-PH,2024-01-31,165.46,15.679873,Wednesday,2,0,0,1,376.04
WorldRemit,AE-PH,2024-01-31,141.97,15.673273,Wednesday,2,0,0,1,358.96
Wise,AE-PH,2024-02-01,117.58,15.794582,Thursday,3,0,0,0,217.7
Remitly,AE-PH,2024-02-01,154.62,15.70153,Thursday,3,0,0,0,344.22
WorldRemit,AE-PH,2024-02-01,134.0,15.693715,Thursday,3,0,0,0,331.17
Wise,AE-PH,2024-02-02,132.64,15.74345,Friday,4,0,0,0,281.8
Remitly,AE-PH,2024-02-02,170.41,15.656616,Friday,4,0,0,0,403.58
WorldRemit,AE-PH,2024-02-02,151.2,15.652122,Friday,4,0,0,0,388.75
Wise,AE-PH,2024-02-03,136.54,15.747047,Saturday,5,0,0,0,282.24
Remitly,AE-PH,2024-02-03,159.88,15.672354,Saturday,5,0,0,0,377.76
WorldRemit,AE-PH,2024-02-03,160.17,15.648836,Saturday,5,0,0,0,400.92
Wise,AE-PH,2024-02-04,145.71,15.72499,Sunday,6,0,0,0,312.65
Remitly,AE-PH,2024-02-04,159.26,15.703876,Sunday,6,0,0,0,346.6
WorldRemit,AE-PH,2024-02-04,161.16,15.649103,Sunday,6,0,0,0,401.65
Wise,AE-PH,2024-02-05,145.2,15.715425,Monday,0,0,0,0,321.37
Remitly,AE-PH,2024-02-05,119.43,15.775321,Monday,0,0,1,0,237.99
WorldRemit,AE-PH,2024-02-05,154.49,15.667933,Monday,0,0,0,0,376.67
Wise,AE-PH,2024-02-06,139.5,15.746452,Tuesday,1,0,0,0,285.77
Remitly,AE-PH,2024-02-06,95.63,15.81932,Tuesday,1,0,1,0,172.14
WorldRemit,AE-PH,2024-02-06,114.43,15.746421,Tuesday,1,0,1,0,260.73
Wise,AE-PH,2024-02-07,106.21,15.820279,Wednesday,2,0,1,0,181.8
Remitly,AE-PH,2024-02-07,118.1,15.76532,Wednesday,2,0,1,0,246.25
WorldRemit,AE-PH,2024-02-07,102.09,15.768949,Wednesday,2,0,1,0,226.75
Wise,AE-PH,2024-02-08,79.48,15.846052,Thursday,3,0,1,0,130.55
Remitly,AE-PH,2024-02-08,160.13,15.696725,Thursday,3,0,0,0,354.38
WorldRemit,AE-PH,2024-02-08,107.62,15.739017,Thursday,3,0,1,0,261.05
Wise,AE-PH,2024-02-09,103.32,15.805381,Friday,4,0,1,0,193.12
Remitly,AE-PH,2024-02-09,169.75,15.680585,Friday,4,0,0,0,379.64
WorldRemit,AE-PH,2024-02-09,152.28,15.645821,Friday,4,0,0,0,395.96
Wise,AE-PH,2024-02-10,141.53,15.737156,Saturday,5,0,0,0,296.75
Remitly,AE-PH,2024-02-10,163.69,15.675006,Saturday,5,0,0,0,378.99
WorldRemit,AE-PH,2024-02-10,157.44,15.643153,Saturday,5,0,0,0,403.73
Wise,AE-PH,2024-02-11,144.12,15.717335,Sunday,6,0,0,0,318.45
Remitly,AE-PH,2024-02-11,159.11,15.680193,Sunday,6,0,0,0,369.38
WorldRemit,AE-PH,2024-02-11,162.45,15.649974,Sunday,6,0,0,0,402.09
Wise,AE-PH,2024-02-12,148.86,15.716481,Monday,0,0,0,0,324.01
Remitly,AE-PH,2024-02-12,145.11,15.733058,Monday,0,0,0,0,304.28
WorldRemit,AE-PH,2024-02-12,156.28,15.660695,Monday,0,0,0,0,385.49
Wise,AE-PH,2024-02-13,138.95,15.739118,Tuesday,1,0,0,0,292.28
Remitly,AE-PH,2024-02-13,135.3,15.748067,Tuesday,1,0,0,0,280.02
WorldRemit,AE-PH,2024-02-13,144.64,15.683633,Tuesday,1,0,0,0,351.58
Wise,AE-PH,2024-02-14,145.01,15.70476,Wednesday,2,0,0,1,331.49
Remitly,AE-PH,2024-02-14,161.05,15.694501,Wednesday,2,0,0,1,357.45
WorldRemit,AE-PH,2024-02-14,143.12,15.686421,Wednesday,2,0,0,1,347.35
Wise,AE-PH,2024-02-15,134.2,15.741229,Thursday,3,0,0,1,285.5
Remitly,AE-PH,2024-02-15,176.9,15.641401,Thursday,3,0,0,1,424.89
WorldRemit,AE-PH,2024-02-15,164.67,15.648845,Thursday,3,0,0,1,405.41
Wise,AE-PH,2024-02-16,144.86,15.706173,Friday,4,0,0,1,329.97
Remitly,AE-PH,2024-02-16,181.85,15.630727,Friday,4,0,0,1,440.25
WorldRemit,AE-PH,2024-02-16,167.01,15.623903,Friday,4,0,0,1,432.09
Wise,AE-PH,2024-02-17,138.73,15.729804,Saturday,5,0,0,0,301.03
Remitly,AE-PH,2024-02-17,165.48,15.675582,Saturday,5,0,0,0,380.23
WorldRemit,AE-PH,2024-02-17,158.0,15.65441,Saturday,5,0,0,0,393.33
Wise,AE-PH,2024-02-18,152.88,15.726928,Sunday,6,0,0,0,317.95
Remitly,AE-PH,2024-02-18,162.73,15.680727,Sunday,6,0,0,0,372.49
WorldRemit,AE-PH,2024-02-18,163.18,15.652121,Sunday,6,0,0,0,400.73
Wise,AE-PH,2024-02-19,144.54,15.701148,Monday,0,0,0,0,334.51
Remitly,AE-PH,2024-02-19,152.51,15.730141,Monday,0,0,0,0,314.49
WorldRemit,AE-PH,2024-02-19,151.2,15.655494,Monday,0,0,0,0,385.47
Wise,AE-PH,2024-02-20,136.93,15.73924,Tuesday,1,0,0,0,290.14
Remitly,AE-PH,2024-02-20,131.26,15.748104,Tuesday,1,0,0,0,275.94
WorldRemit,AE-PH,2024-02-20,141.47,15.682954,Tuesday,1,0,0,0,349.06
Wise,AE-PH,2024-02-21,123.09,15.757167,Wednesday,2,0,0,0,259.06
Remitly,AE-PH,2024-02-21,153.31,15.72366,Wednesday,2,0,0,0,321.53
WorldRemit,AE-PH,2024-02-21,122.59,15.723679,Wednesday,2,0,0,0,290.79
Wise,AE-PH,2024-02-22,112.29,15.785172,Thursday,3,0,0,0,221.41
Remitly,AE-PH,2024-02-22,155.02,15.689774,Thursday,3,0,0,0,356.0
WorldRemit,AE-PH,2024-02-22,141.41,15.683582,Thursday,3,0,0,0,348.39
Wise,AE-PH,2024-02-23,133.61,15.744673,Friday,4,0,0,0,281.6
Remitly,AE-PH,2024-02-23,163.88,15.67593,Friday,4,0,0,0,378.29
WorldRemit,AE-PH,2024-02-23,152.42,15.676551,Friday,4,0,0,0,366.23
Wise,AE-PH,2024-02-24,141.08,15.729326,Saturday,5,0,0,0,303.84
Remitly,AE-PH,2024-02-24,165.52,15.690135,Saturday,5,0,0,0,366.15
WorldRemit,AE-PH,2024-02-24,155.79,15.637464,Saturday,5,0,0,0,407.62
Wise,AE-PH,2024-02-25,145.36,15.721638,Sunday,6,0,0,0,315.53
Remitly,AE-PH,2024-02-25,161.9,15.688557,Sunday,6,0,0,0,364.06
WorldRemit,AE-PH,2024-02-25,169.35,15.663115,Sunday,6,0,0,0,396.21
Wise,AE-PH,2024-02-26,149.8,15.70972,Monday,0,0,0,0,331.49
Remitly,AE-PH,2024-02-26,146.79,15.724147,Monday,0,0,0,0,314.55
WorldRemit,AE-PH,2024-02-26,150.59,15.658404,Monday,0,0,0,0,382.03
Wise,AE-PH,2024-02-27,144.43,15.735601,Tuesday,1,0,0,0,301.14
Remitly,AE-PH,2024-02-27,130.34,15.746086,Tuesday,1,0,0,0,276.96
WorldRemit,AE-PH,2024-02-27,146.15,15.688913,Tuesday,1,0,0,0,347.97
Wise,AE-PH,2024-02-28,128.7,15.756079,Wednesday,2,0,0,0,265.71
Remitly,AE-PH,2024-02-28,148.37,15.72338,Wednesday,2,0,0,0,316.86
WorldRemit,AE-PH,2024-02-28,127.49,15.735474,Wednesday,2,0,0,0,284.33
Wise,AE-PH,2024-02-29,121.25,15.736959,Thursday,3,0,0,1,276.66
Remitly,AE-PH,2024-02-29,175.44,15.649521,Thursday,3,0,0,1,415.53
WorldRemit,AE-PH,2024-02-29,163.48,15.653344,Thursday,3,0,0,1,399.84
Wise,AE-PH,2024-03-01,131.39,15.760631,Friday,4,0,0,0,264.03
Remitly,AE-PH,2024-03-01,162.33,15.67214,Friday,4,0,0,0,380.42
WorldRemit,AE-PH,2024-03-01,151.63,15.666958,Friday,4,0,0,0,374.76
Wise,AE-PH,2024-03-02,141.91,15.725878,Saturday,5,0,0,0,307.99
Remitly,AE-PH,2024-03-02,169.79,15.677614,Saturday,5,0,0,0,382.56
WorldRemit,AE-PH,2024-03-02,158.76,15.648674,Saturday,5,0,0,0,399.67
Wise,AE-PH,2024-03-03,150.15,15.73576,Sunday,6,0,0,0,306.71
Remitly,AE-PH,2024-03-03,158.2,15.683184,Sunday,6,0,0,0,365.57
WorldRemit,AE-PH,2024-03-03,158.13,15.651466,Sunday,6,0,0,0,396.32
Wise,AE-PH,2024-03-04,143.94,15.713043,Monday,0,0,0,0,322.41
Remitly,AE-PH,2024-03-04,123.87,15.770723,Monday,0,0,1,0,246.83
WorldRemit,AE-PH,2024-03-04,147.9,15.666572,Monday,0,0,0,0,371.4
Wise,AE-PH,2024-03-05,143.37,15.741589,Tuesday,1,0,0,0,294.31
Remitly,AE-PH,2024-03-05,102.46,15.799221,Tuesday,1,0,1,0,198.14
WorldRemit,AE-PH,2024-03-05,112.94,15.739285,Tuesday,1,0,1,0,266.1
Wise,AE-PH,2024-03-06,94.77,15.814532,Wednesday,2,0,1,0,175.84
Remitly,AE-PH,2024-03-06,121.69,15.759847,Wednesday,2,0,1,0,255.09
WorldRemit,AE-PH,2024-03-06,96.63,15.766739,Wednesday,2,0,1,0,223.41
Wise,AE-PH,2024-03-07,89.51,15.84344,Thursday,3,0,1,0,143.06
Remitly,AE-PH,2024-03-07,158.13,15.693234,Thursday,3,0,0,0,355.76
WorldRemit,AE-PH,2024-03-07,115.42,15.748414,Thursday,3,0,1,0,259.8
Wise,AE-PH,2024-03-08,102.6,15.810117,Friday,4,0,1,0,187.87
Remitly,AE-PH,2024-03-08,164.16,15.679252,Friday,4,0,0,0,375.35
WorldRemit,AE-PH,2024-03-08,154.59,15.641926,Friday,4,0,0,0,402.07
Wise,AE-PH,2024-03-09,137.38,15.751844,Saturday,5,0,0,0,278.46
Remitly,AE-PH,2024-03-09,168.64,15.667715,Saturday,5,0,0,0,391.03
WorldRemit,AE-PH,2024-03-09,161.62,15.644699,Saturday,5,0,0,0,406.4
Wise,AE-PH,2024-03-10,146.75,15.714299,Sunday,6,0,0,0,324.01
Remitly,AE-PH,2024-03-10,155.3,15.69228,Sunday,6,0,0,0,353.85
WorldRemit,AE-PH,2024-03-10,158.37,15.628893,Sunday,6,0,0,0,418.57
Wise,AE-PH,2024-03-11,149.28,15.707951,Monday,0,0,0,0,332.68
Remitly,AE-PH,2024-03-11,152.98,15.716658,Monday,0,0,0,0,327.96
WorldRemit,AE-PH,2024-03-11,158.59,15.674801,Monday,0,0,0,0,374.09
Wise,AE-PH,2024-03-12,138.7,15.728849,Tuesday,1,0,0,0,301.92
Remitly,AE-PH,2024-03-12,130.13,15.751476,Tuesday,1,0,0,0,271.56
WorldRemit,AE-PH,2024-03-12,140.04,15.678707,Tuesday,1,0,0,0,351.75
Wise,AE-PH,2024-03-13,129.99,15.778245,Wednesday,2,0,0,0,245.74
Remitly,AE-PH,2024-03-13,149.04,15.708927,Wednesday,2,0,0,0,331.49
WorldRemit,AE-PH,2024-03-13,127.54,15.70515,Wednesday,2,0,0,0,313.64
Wise,AE-PH,2024-03-14,129.64,15.745296,Thursday,3,0,0,1,277.02
Remitly,AE-PH,2024-03-14,175.39,15.632758,Thursday,3,0,0,1,431.81
WorldRemit,AE-PH,2024-03-14,151.53,15.631566,Thursday,3,0,0,1,409.12
Wise,AE-PH,2024-03-15,146.18,15.711494,Friday,4,0,0,1,326.15
Remitly,AE-PH,2024-03-15,180.53,15.629558,Friday,4,0,0,1,440.08
WorldRemit,AE-PH,2024-03-15,165.89,15.620592,Friday,4,0,0,1,434.2
Wise,AE-PH,2024-03-16,159.92,15.684496,Saturday,5,0,0,1,366.02
Remitly,AE-PH,2024-03-16,183.67,15.619128,Saturday,5,0,0,1,453.41
WorldRemit,AE-PH,2024-03-16,175.07,15.590004,Saturday,5,0,0,1,473.33
Wise,AE-PH,2024-03-17,150.69,15.72946,Sunday,6,0,0,0,313.32
Remitly,AE-PH,2024-03-17,157.71,15.699383,Sunday,6,0,0,0,349.39
WorldRemit,AE-PH,2024-03-17,158.4,15.636109,Sunday,6,0,0,0,411.55
Wise,AE-PH,2024-03-18,143.7,15.70895,Monday,0,0,0,0,326.13
Remitly,AE-PH,2024-03-18,145.92,15.730659,Monday,0,0,0,0,307.39
WorldRemit,AE-PH,2024-03-18,154.07,15.66881,Monday,0,0,0,0,375.39
Wise,AE-PH,2024-03-19,144.35,15.745993,Tuesday,1,0,0,0,291.06
Remitly,AE-PH,2024-03-19,129.81,15.742575,Tuesday,1,0,0,0,279.81
WorldRemit,AE-PH,2024-03-19,141.94,15.672448,Tuesday,1,0,0,0,359.72
Wise,AE-PH,2024-03-20,134.05,15.760563,Wednesday,2,0,0,0,266.75
Remitly,AE-PH,2024-03-20,152.19,15.722363,Wednesday,2,0,0,0,321.67
WorldRemit,AE-PH,2024-03-20,127.17,15.723382,Wednesday,2,0,0,0,295.66
Wise,AE-PH,2024-03-21,115.62,15.793021,Thursday,3,0,0,0,217.22
Remitly,AE-PH,2024-03-21,161.74,15.691881,Thursday,3,0,0,0,360.69
WorldRemit,AE-PH,2024-03-21,136.96,15.681808,Thursday,3,0,0,0,345.67
Wise,AE-PH,2024-03-22,128.41,15.74194,Friday,4,0,0,0,279.02
Remitly,AE-PH,2024-03-22,164.07,15.680143,Friday,4,0,0,0,374.39
WorldRemit,AE-PH,2024-03-22,154.35,15.671048,Friday,4,0,0,0,373.5
Wise,AE-PH,2024-03-23,143.04,15.73566,Saturday,5,0,0,0,299.69
Remitly,AE-PH,2024-03-23,172.32,15.690717,Saturday,5,0,0,0,372.39
WorldRemit,AE-PH,2024-03-23,156.25,15.645424,Saturday,5,0,0,0,400.32
Wise,AE-PH,2024-03-24,150.59,15.719737,Sunday,6,0,0,0,322.6
Remitly,AE-PH,2024-03-24,156.59,15.692256,Sunday,6,0,0,0,355.17
WorldRemit,AE-PH,2024-03-24,157.44,15.639597,Sunday,6,0,0,0,407.19
Wise,AE-PH,2024-03-25,149.54,15.733758,Monday,0,0,0,0,308.02
Remitly,AE-PH,2024-03-25,150.5,15.715006,Monday,0,0,0,0,327.08
WorldRemit,AE-PH,2024-03-25,149.38,15.655904,Monday,0,0,0,0,383.25
Wise,AE-PH,2024-03-26,146.07,15.731054,Tuesday,1,0,0,0,307.17
Remitly,AE-PH,2024-03-26,133.74,15.742365,Tuesday,1,0,0,0,283.94
WorldRemit,AE-PH,2024-03-26,141.93,15.683673,Tuesday,1,0,0,0,348.82
Wise,AE-PH,2024-03-27,129.06,15.741182,Wednesday,2,0,0,0,280.4
Remitly,AE-PH,2024-03-27,150.41,15.739118,Wednesday,2,0,0,0,303.74
WorldRemit,AE-PH,2024-03-27,127.48,15.713128,Wednesday,2,0,0,0,305.87
Wise,AE-PH,2024-03-28,124.96,15.75581,Thursday,3,1,0,0,262.23
Remitly,AE-PH,2024-03-28,169.28,15.664096,Thursday,3,1,0,0,395.18
WorldRemit,AE-PH,2024-03-28,153.89,15.659449,Thursday,3,1,0,0,384.31
Wise,AE-PH,2024-03-29,157.47,15.688194,Friday,4,1,0,1,359.98
Remitly,AE-PH,2024-03-29,195.11,15.604917,Friday,4,1,0,1,478.76
WorldRemit,AE-PH,2024-03-29,177.53,15.598626,Friday,4,1,0,1,467.34
Wise,AE-PH,2024-03-30,152.41,15.693318,Saturday,5,0,0,1,349.96
Remitly,AE-PH,2024-03-30,183.19,15.632235,Saturday,5,0,0,1,440.12
WorldRemit,AE-PH,2024-03-30,170.55,15.60592,Saturday,5,0,0,1,453.22
Wise,AE-PH,2024-03-31,166.55,15.662988,Sunday,6,0,0,1,393.53
Remitly,AE-PH,2024-03-31,174.9,15.64192,Sunday,6,0,0,1,422.39
WorldRemit,AE-PH,2024-03-31,176.34,15.59525,Sunday,6,0,0,1,469.46
Wise,AE-PH,2024-04-01,145.94,15.720332,Monday,0,0,0,0,317.37
Remitly,AE-PH,2024-04-01,112.79,15.775772,Monday,0,0,1,0,230.91
WorldRemit,AE-PH,2024-04-01,149.25,15.667387,Monday,0,0,0,0,371.95
Wise,AE-PH,2024-04-02,139.77,15.72528,Tuesday,1,0,0,0,306.43
Remitly,AE-PH,2024-04-02,100.71,15.803699,Tuesday,1,0,1,0,192.12
WorldRemit,AE-PH,2024-04-02,112.01,15.750614,Tuesday,1,0,1,0,254.28
Wise,AE-PH,2024-04-03,98.39,15.821457,Wednesday,2,0,1,0,172.86
Remitly,AE-PH,2024-04-03,116.48,15.779841,Wednesday,2,0,1,0,230.7
WorldRemit,AE-PH,2024-04-03,93.56,15.778486,Wednesday,2,0,1,0,209.08
Wise,AE-PH,2024-04-04,83.22,15.842335,Thursday,3,0,1,0,137.82
Remitly,AE-PH,2024-04-04,157.58,15.683776,Thursday,3,0,0,0,364.37
WorldRemit,AE-PH,2024-04-04,123.89,15.737938,Thursday,3,0,1,0,278.36
Wise,AE-PH,2024-04-05,106.82,15.817713,Friday,4,0,1,0,184.85
Remitly,AE-PH,2024-04-05,167.52,15.658012,Friday,4,0,0,0,399.34
WorldRemit,AE-PH,2024-04-05,151.12,15.658748,Friday,4,0,0,0,382.22
Wise,AE-PH,2024-04-06,141.16,15.743002,Saturday,5,0,0,0,290.75
Remitly,AE-PH,2024-04-06,168.07,15.684314,Saturday,5,0,0,0,374.34
WorldRemit,AE-PH,2024-04-06,160.41,15.643626,Saturday,5,0,0,0,406.23
Wise,AE-PH,2024-04-07,149.65,15.722952,Sunday,6,0,0,0,318.56
Remitly,AE-PH,2024-04-07,158.93,15.697764,Sunday,6,0,0,0,352.17
WorldRemit,AE-PH,2024-04-07,163.75,15.63789,Sunday,6,0,0,0,415.16
Wise,AE-PH,2024-04-08,142.43,15.723228,Monday,0,0,0,0,311.07
Remitly,AE-PH,2024-04-08,151.36,15.718062,Monday,0,0,0,0,324.98
WorldRemit,AE-PH,2024-04-08,152.41,15.652887,Monday,0,0,0,0,389.22
Wise,AE-PH,2024-04-09,149.34,15.702861,Tuesday,1,1,0,0,337.65
Remitly,AE-PH,2024-04-09,144.54,15.724023,Tuesday,1,1,0,0,312.42
WorldRemit,AE-PH,2024-04-09,154.09,15.653463,Tuesday,1,1,0,0,390.33
Wise,AE-PH,2024-04-10,126.19,15.755155,Wednesday,2,0,0,0,264.09
Remitly,AE-PH,2024-04-10,155.87,15.719344,Wednesday,2,0,0,0,328.26
WorldRemit,AE-PH,2024-04-10,125.32,15.723616,Wednesday,2,0,0,0,293.59
Wise,AE-PH,2024-04-11,116.45,15.787802,Thursday,3,0,0,0,223.05
